index,data_type,data_name,count,label,probability
12017,mapping_type_static,AlreadyReward,1,236,1.0
12018,mapping_type_static,RefGroup,1,145,0.7947257827782942
12019,mapping_type_static,RefAddr,1,-1,0.0
12020,uint256,refGroupFee,1,-1,0.0
12021,uint256,refUserFee,1,-1,0.0
12022,mapping_type_static,duelWinner,1,-1,0.0
12023,uint256,tokenSaled,23,495,0.9309586124373405
12024,bool,crowdsaleIsOpen,3,-1,0.0
12025,bool,CandyDropIsOpen,3,201,0.880387027637707
12026,uint256,CandyRate,3,201,1.0
12027,bool,unlock10PercentTokensInBatch,1,-1,0.0
12028,address,walletOwnerAddress,6,480,0.4853066734771262
12029,uint256,crowdEther,1,649,0.5588723965232718
12030,uint256,preSoldTokens,1,340,1.0
12031,mapping_type_static,queryLockedTokens,1,-1,0.0
12032,uint16,numFunders,1,923,0.8669838943924414
12033,user_define_contract,sharesChainToken,1,402,1.0
12034,address,OPERATION_HOLDER,1,144,1.0
12035,bool,tradeActive,1,920,0.5945442426817382
12036,uint256,InitializationBlock,13,566,0.04436368346462762
12037,mapping_type_static,App,2,854,1.0
12038,uint256,factor,10,746,1.0
12039,user_define_contract,price,37,1037,1.0
12040,bool,emissionEnabled,4,31,0.02231225091168072
12041,uint256,LUPXPrice,2,42,0.9822906156979349
12042,uint8,regulatorStatus,1,-1,0.0
12043,address,regulator,6,-1,0.0
12044,mapping_type_static,agents,4,614,0.7031388193332837
12045,uint256,bonusLine,1,276,1.0
12046,uint256,bonusSize,1,-1,0.0
12047,address,addressERC20Token,1,149,1.0
12048,uint256,exchanged,4,-1,0.0
12049,uint256,exchangeSupply,5,488,0.9025678174441087
12050,uint256,distributeSupply,1,-1,0.0
12051,uint256,freezeTime,1,196,1.0
12052,uint256,freezeSupply,1,195,0.585613507519898
12053,uint256,minDonationInWei,1,-1,0.0
12054,uint256,maxDonationInWei,1,-1,0.0
12055,uint256,totalWeiFunded,5,-1,0.0
12056,mapping_type_static,donations,9,352,1.0
12057,uint256,ownerstake,2,809,1.0
12058,uint256,crowdsaleTotal,6,157,0.3158774606972761
12059,uint256,RemainTime,3,-1,0.0
12060,address,regFactory,7,700,0.6450784492385643
12061,address,baseKernel,7,361,0.7577400392880459
12062,address,baseACL,7,361,0.6783269738279297
12063,mapping_type_static,playerVault,3,63,0.35654546360879424
12064,mapping_type_static,SpudCoin,1,601,0.13520679804329575
12065,uint256,SpudPot,1,-1,0.0
12066,uint256,totalsupply,21,1099,0.5880740935548692
12067,uint256,Referrers,1,53,0.470707939256839
12068,uint256,nextspotnr,1,-1,0.0
12069,uint256,RNGdeterminator,1,538,1.0
12070,mapping_type_static,Rotator,1,968,0.8938628461554378
12071,uint256,profit,11,806,0.41515989059539554
12072,uint256,solvency,3,1172,0.4700134722686153
12073,uint256,distributedTokens,10,469,1.0
12074,bool,earlyInvestorsMintedTokens,1,19,1.0
12075,uint256,earlyInvestorsBonus,1,-1,0.0
12076,uint256,juicyBonus,2,292,0.7196500604938655
12077,uint256,normalRate,2,797,0.4466210639973502
12078,bool,withdraw,3,294,1.0
12079,uint256,strike,4,-1,0.0
12080,user_define_contract,tokenHolders,1,-1,0.0
12081,mapping_type_static,read,12,949,1.0
12082,uint8,transferAllowed,12,328,0.4640869978730201
12083,address,kernel,5,361,0.40744397377990177
12084,user_define_contract,daoFactory,5,1111,0.7930004560465583
12085,address,ensSubdomainRegistrarBase,3,369,1.0
12086,address,registryBase,3,313,0.0959639508222689
12087,address,airDropManager,1,123,0.5018227564122905
12088,bool,Tradable,1,905,0.9182475769613493
12089,uint256,NextIndex,1,-1,0.0
12090,address,baseToken,2,-1,0.0
12091,uint256,totalFundedEther,2,-1,0.0
12092,uint256,totalConsideredFundedEther,2,-1,0.0
12093,uint256,crowdSale,23,151,0.42180777406731457
12094,bool,isPrePreSale,3,-1,0.0
12095,address,LockChainFundDeposit,2,350,0.6580440452515958
12096,array_type_dynamic,winnerAdd,5,-1,0.0
12097,array_type_dynamic,totalBmSupply,3,860,0.7595114986185771
12098,mapping_type_static,isDeferred,1,-1,0.0
12099,mapping_type_static,presaleGuaranteedLimit,2,-1,0.0
12100,mapping_type_static,buyerFunded,1,-1,0.0
12101,mapping_type_static,presaleRate,1,1065,1.0
12102,uint256,maxEtherCap,5,-1,0.0
12103,uint256,minEtherCap,1,-1,0.0
12104,uint256,deferredTotalTokens,1,-1,0.0
12105,uint8,Rate,1,797,0.8266409841440597
12106,array_type_dynamic,BuyerNumber,1,1039,0.8584156494253488
12107,user_define_contract,kyc,24,250,0.7520384722768436
12108,mapping_type_static,BonusPercent,1,234,0.8062318562960993
12109,uint256,neededAmountTotal,2,1099,1.0
12110,uint256,latestRate,21,797,0.14732807980846493
12111,uint256,latestBlock,4,622,1.0
12112,uint256,latestCostToMovePrice,4,1060,0.9192113413592542
12113,uint256,toTokens,2,712,1.0
12114,uint256,date_ico_end,2,269,0.6104817252162159
12115,address,gizerItemsContract,2,-1,0.0
12116,mapping_type_static,isAvailable,1,630,1.0
12117,mapping_type_static,prices,18,1037,0.9971370056426091
12118,uint256,weiReceived,18,-1,0.0
12119,bool,salarySent,4,914,0.573888505649546
12120,user_define_contract,deusETH,2,702,0.8638983144574209
12121,mapping_type_static,releasedOf,2,1108,1.0
12122,mapping_type_dynamic,unlockTimeOf,1,478,1.0
12123,address,deusETH,3,702,0.8638983144574209
12124,mapping_type_static,balanceUser,11,597,1.0
12125,array_type_dynamic,tokenThreshold,13,-1,0.0
12126,array_type_dynamic,bonusThreshold,17,186,0.8013447591202151
12127,array_type_dynamic,purchases,1,1024,0.5180340141543134
12128,mapping_type_static,issuedTokens,2,583,1.0
12129,address,medalDataContract,3,766,1.0
12130,address,sponsoredLeaderboardDataContract,3,766,0.7581349121938022
12131,bool,burnUnsold,1,146,0.6785136371180367
12132,mapping_type_static,myContracts,5,819,0.8332783131898628
12133,user_define_contract,PHXTKN,3,-1,0.0
12134,mapping_type_static,canWhiteList,1,85,0.8798189207023376
12135,mapping_type_static,PublicSaleWhiteListed,1,152,0.8363468881593903
12136,uint256,vanbexTeamVestingPeriod,1,99,1.0
12137,uint256,vanbexTeamSupply,1,381,1.0
12138,address,vanbexTeamAddress,1,349,1.0
12139,uint256,crowdfundEndsAt,1,96,1.0
12140,address,crowdfundAddress,21,96,0.5410869440398083
12141,uint256,presaleAmountRemaining,2,1065,0.9771089347503921
12142,bool,crowdfundFinalized,12,96,1.0
12143,mapping_type_static,tokenRanks,2,872,1.0
12144,mapping_type_static,lockTimes,2,523,0.6699366902947913
12145,mapping_type_static,userRanks,2,872,0.462880869906185
12146,mapping_type_static,userID_Address,2,-1,0.0
12147,mapping_type_static,team,2,1140,0.8388445424367061
12148,mapping_type_static,teamReleased,2,-1,0.0
12149,mapping_type_static,advisors,5,370,1.0
12150,mapping_type_static,advisorsReleased,2,238,0.08116020594766396
12151,bool,saleContractActivated,2,-1,0.0
12152,uint256,mfCoinPool_,1,291,1.0
12153,mapping_type_static,lockcheck,5,571,0.7188767232145856
12154,mapping_type_static,categorie1,6,792,1.0
12155,mapping_type_static,balanceOfEther,7,501,0.34908425651226854
12156,mapping_type_static,categorie2,6,792,0.9501560058431141
12157,uint256,rsvVestingTime,2,78,0.7443508410141216
12158,mapping_type_static,operVestingTimer,2,33,1.0
12159,mapping_type_static,operVestingBalances,2,36,1.0
12160,uint256,tokenIssuedOper,2,-1,0.0
12161,mapping_type_static,bDevVestingTimer,2,33,1.0
12162,mapping_type_static,bDevVestingBalances,2,36,0.4880073044141795
12163,uint256,tokenIssuedBDev,2,-1,0.0
12164,mapping_type_static,eventVestingTimer,2,33,1.0
12165,mapping_type_static,eventVestingBalances,2,36,1.0
12166,uint256,tokenIssuedEvent,2,583,1.0
12167,mapping_type_static,mktVestingTimer,2,33,0.7649959261645446
12168,mapping_type_static,mktVestingBalances,2,36,1.0
12169,address,deployAgent,1,612,1.0
12170,address,feeReceiver,2,-1,0.0
12171,bool,isFoundationSupplyAssigned,2,320,1.0
12172,address,loyaltyWallet,2,-1,0.0
12173,uint256,loyaltySupply,2,266,0.15839257569002296
12174,bool,isReserveSupplyAssigned,2,389,1.0
12175,address,tokenBuyerWallet,2,466,1.0
12176,uint256,publicSaleSupply,2,888,0.22492623992780916
12177,bool,isTeamVestingInitiated,2,-1,0.0
12178,address,teamVestingContractAddress,2,41,1.0
12179,mapping_type_static,evaluateBy,3,-1,0.0
12180,uint256,icoPeriod3end,2,300,0.8991175088612233
12181,uint256,icoPeriod1start,2,300,0.9918952686601252
12182,uint256,icoPeriod2start,2,300,0.9932821934558814
12183,uint256,icoPeriod3start,2,300,1.0
12184,uint256,icoPeriod2end,2,300,0.8800812639557583
12185,uint256,icoPeriod1end,2,300,1.0
12186,uint256,tokenDecimal,4,801,0.3022812248857175
12187,uint256,lastPeriodExecIdx,2,-1,0.0
12188,mapping_type_static,weekProcessed,2,-1,0.0
12189,user_define_contract,periodUtil,2,984,1.0
12190,mapping_type_static,dusting,1,968,1.0
12191,array_type_dynamic,pepes,1,-1,0.0
12192,user_define_contract,pepeContract,4,-1,0.0
12193,array_type_dynamic,pendingProxyOwner,10,38,0.18067564885165555
12194,mapping_type_static,Investments,2,446,1.0
12195,uint256,minFunding,28,425,1.0
12196,uint256,airdropQty,8,106,1.0
12197,uint256,airdropTotalQty,8,106,1.0
12198,mapping_type_static,airdropOf,8,-1,0.0
12199,uint256,Lockup,11,539,0.8891646535841222
12200,address,_unsaleToken_owner,1,413,0.6281134502380548
12201,address,_saleToken_owner,1,413,0.9995940155046363
12202,mapping_type_static,indexedTokenHolders,4,-1,0.0
12203,bool,byuoutActive,4,920,0.8044031292911399
12204,uint256,priceForBasePart,4,846,1.0
12205,uint256,byuoutCount,4,-1,0.0
12206,array_type_dynamic,distributorsList,4,782,0.6122868911224391
12207,uint256,tokenHoldersCount,4,398,1.0
12208,user_define_contract,NEO,4,-1,0.0
12209,uint256,miningStart,1,799,1.0
12210,uint256,MiningTarget,15,158,0.7222683257566099
12211,uint256,blocksPerReadjustment,8,-1,0.0
12212,uint256,MAX_ADJUSTMENT_PERCENT,8,-1,0.0
12213,uint256,MINING_RATE_FACTOR,8,797,0.13103743647735933
12214,uint256,TARGET_DIVISOR,8,-1,0.0
12215,uint256,QUOTIENT_LIMIT,8,1076,0.768335694945604
12216,uint256,baseMiningReward,5,236,1.0
12217,user_define_contract,pepToken,1,-1,0.0
12218,user_define_contract,pepeGrinder,1,-1,0.0
12219,mapping_type_static,canSetAffiliate,1,14,0.07277141405233005
12220,mapping_type_static,userToAffiliate,1,14,0.5789366372075729
12221,user_define_contract,affiliateContract,2,14,0.05552316242928989
12222,mapping_type_static,addressFound,1,-1,0.0
12223,address,lastFunder,2,438,0.9359541176770891
12224,uint256,lastFund,3,-1,0.0
12225,bool,activeValueBonus,1,292,0.3713847962654241
12226,array_type_dynamic,Depositors,1,-1,0.0
12227,uint256,minToken,12,359,0.5463142919821318
12228,uint256,tokensIssuedCrowd,3,102,1.0
12229,mapping_type_static,bountyUsers,3,59,0.7534211507037489
12230,mapping_type_static,bountyUsersAmounts,2,59,1.0
12231,uint256,totalBountyUsers,2,-1,0.0
12232,uint256,totalTokensToClaim,3,220,0.4250263729080193
12233,bool,OwnerCanTerminate,4,-1,0.0
12234,uint256,WithdrawalAfterClosureWindowInDays,1,293,0.8141666791358991
12235,mapping_type_static,Accounts,1,991,0.5193699498708921
12236,mapping_type_static,floorContracts,1,819,0.9188161729949235
12237,mapping_type_static,canAcceptTokens,1,709,1.0
12238,address,heroContract,1,-1,0.0
12239,uint8,ended,13,995,0.5262419092832491
12240,mapping_type_static,fundBalance,3,395,1.0
12241,uint256,totalTeamWithdrawSupply,3,56,0.061634690847102325
12242,array_type_dynamic,allFundingUsers,2,432,0.6806209541522349
12243,uint256,maxUserPayment,2,904,1.0
12244,uint256,maxPayments,2,904,1.0
12245,mapping_type_static,manager,4,765,0.27607191203914183
12246,uint256,PresellToKenAmount,1,-1,0.0
12247,uint256,totalFees,24,1120,0.7380360485509951
12248,uint256,lastPeriodCycleExecIdx,1,-1,0.0
12249,address,feesWallet,3,435,1.0
12250,uint256,milestonesCount,1,5,0.9419917526213811
12251,user_define_contract,starbaseToken,2,682,0.49620209449504243
12252,uint256,holders,1,144,1.0
12253,bool,transfersAllowed,5,328,0.6293942011731228
12254,uint256,tokensSelling,3,-1,0.0
12255,address,StocksAddress,2,411,0.6971493154732475
12256,uint256,defaultRate,21,-1,0.0
12257,user_define_contract,gana,3,1183,0.4722747627227906
12258,uint256,submissionPool,2,287,0.6080207389673011
12259,uint256,submissionPrice,2,-1,0.0
12260,uint256,developerCut,4,-1,0.0
12261,mapping_type_static,checkBalance,7,-1,0.0
12262,uint256,endingBalance,2,-1,0.0
12263,bool,setupCompleted,7,691,1.0
12264,mapping_type_static,lockedTime,3,-1,0.0
12265,mapping_type_dynamic,StringAtIndex,1,-1,0.0
12266,uint256,endPreico,5,-1,0.0
12267,uint256,startPreico,5,-1,0.0
12268,uint256,bonusTime,4,276,0.251362750384541
12269,uint8,fundersClaimed,1,438,0.4012882192894439
12270,uint32,donationUnlockTs,1,352,1.0
12271,address,donationReceiver,1,352,1.0
12272,bool,donationReceiverLocked,1,352,0.793095492321974
12273,uint256,totalPhase1Donations,1,352,1.0
12274,uint256,totalPhase2Donations,1,352,1.0
12275,user_define_contract,playToken,1,712,1.0
12276,uint8,token_price,3,375,1.0
12277,uint256,amount_eth,2,703,0.8563659900288538
12278,uint256,withdrawStartTime,1,293,1.0
12279,uint256,withdrawEndTime,1,293,1.0
12280,uint8,mintingState,3,19,1.0
12281,uint256,tokensAlreadyMinted,3,19,1.0
12282,uint256,crowdsaleMintingCap,3,19,0.948309297725991
12283,address,mintingContract,3,19,0.8431633075285349
12284,address,mainsaleAddress,1,888,0.22310936767677927
12285,uint8,emergencyFreeze,16,195,0.7920722660788746
12286,uint256,no,3,-1,0.0
12287,uint256,yes,3,-1,0.0
12288,mapping_type_static,tokenPackId,1,194,1.0
12289,address,hydroContract,1,-1,0.0
12290,user_define_contract,ownedContract,8,807,0.84911144469789
12291,mapping_type_static,time_stamp,4,1147,1.0
12292,mapping_type_static,receive_funds,1,454,1.0
12293,user_define_contract,stickerType,1,496,0.6308275993053399
12294,user_define_contract,stickerPack,1,496,1.0
12295,address,allocator,3,381,0.1920804445687352
12296,mapping_type_static,offered,2,952,1.0
12297,mapping_type_static,values,8,447,0.46981495207262747
12298,mapping_type_static,trusted,22,760,1.0
12299,uint256,roundCount,7,-1,0.0
12300,uint256,tokenHoldoverBalance,1,213,0.1267493848284746
12301,uint256,max_ticket_price,1,58,0.6696126454892731
12302,uint256,min_ticket_price,1,58,0.89085268447359
12303,mapping_type_static,plpPoints,1,458,1.0
12304,address,Issuer,1,672,1.0
12305,uint8,setIssuer,1,672,1.0
12306,user_define_contract,escrowContract,4,12,0.37897189991957253
12307,uint256,matured_block_number,1,646,0.9182784710922406
12308,uint256,matured_timestamp,1,1146,1.0
12309,uint128,TotalSupply,3,860,1.0
12310,mapping_type_dynamic,LastComment,1,-1,0.0
12311,uint256,etherLimit,9,605,1.0
12312,mapping_type_static,calculateInterest,6,866,0.4868563589801709
12313,address,Owner1,6,796,1.0
12314,address,OwnerO,6,809,1.0
12315,mapping_type_static,interestPaid,6,866,1.0
12316,uint256,smxSold,1,1097,1.0
12317,uint256,privateEndTime,2,1078,1.0
12318,uint256,icoEndTimestamp,6,204,0.7762841838079825
12319,uint256,icoEtherMaxCap,2,169,0.19685200308681647
12320,uint256,icoEtherMinCap,2,169,0.20735925348104012
12321,address,liquidityReserveWallet,2,-1,0.0
12322,array_type_dynamic,Counter,3,1009,1.0
12323,mapping_type_static,isWhiteList,6,85,0.5529513090249568
12324,address,benecifiary,3,-1,0.0
12325,mapping_type_dynamic,addressToPublicKey,3,628,1.0
12326,uint8,timelock,1,524,0.8905358012129097
12327,address,tokenExchanger,1,415,1.0
12328,mapping_type_static,p2pAddrs,1,556,0.5456569326753102
12329,uint256,sysPrice4,1,3,1.0
12330,uint256,sysPrice3,1,3,0.9368484370613681
12331,address,intertoken,1,-1,0.0
12332,address,financer,1,301,1.0
12333,uint256,sysPer4,1,3,0.9677809117703272
12334,uint256,sysPer3,1,3,1.0
12335,uint256,outper4,1,-1,0.0
12336,uint256,outper3,1,-1,0.0
12337,uint256,systime3,1,20,0.6305218699350439
12338,uint256,systime4,1,20,1.0
12339,uint256,upper3,1,673,1.0
12340,uint256,upper4,1,673,1.0
12341,uint256,upper5,1,673,1.0
12342,uint256,upper6,1,673,1.0
12343,address,ERC20WalletAddress,8,149,1.0
12344,mapping_type_static,emergencyReleaseSince,2,1108,1.0
12345,mapping_type_static,tokenAmounts,2,502,1.0
12346,mapping_type_static,tokenContracts,2,611,1.0
12347,address,ExchangeContract,2,487,0.3720744801213538
12348,user_define_contract,inbestToken,1,712,1.0
12349,user_define_contract,inbestDistribution,1,859,1.0
12350,bool,isPermissionRequired,1,830,0.8706216559865939
12351,uint256,Whitelist,1,257,1.0
12352,uint256,currentIcoRound,1,75,0.4003832255835239
12353,uint256,vestedTokens,1,109,0.9592656888060074
12354,uint256,ownerAccount,1,809,0.8646813080260441
12355,uint256,messageCount,2,971,0.20158511881775115
12356,mapping_type_dynamic,Messages,1,971,0.891294808966922
12357,string,storage_,1,627,0.6238384966939963
12358,uint256,end_,3,995,0.7984224201503771
12359,uint256,start_,3,848,0.6577728374857762
12360,uint256,bonus_,3,276,0.3787555930302481
12361,string,name_,3,893,0.6519092174140916
12362,address,manager_,5,765,0.27607191203914183
12363,uint256,tokensPerEthPrice,2,404,0.9573507688485251
12364,uint256,CurrentARXSupplyInWei,1,-1,0.0
12365,uint256,EthCapInWei,1,155,0.14453958934042233
12366,bool,ispackagesaleSetup,1,-1,0.0
12367,address,beneficiaryMultisig,1,15,0.06595646826070505
12368,address,foundationMultisig,1,70,0.20352805365881985
12369,uint256,initialARXSupplyInWei,1,-1,0.0
12370,string,CurrentStatus,8,881,1.0
12371,mapping_type_static,lastTransferBlock,3,-1,0.0
12372,mapping_type_static,receivedTokens,1,583,1.0
12373,mapping_type_static,reservedTokens,1,451,0.9656585299888386
12374,bool,transferableTokensOf,1,150,1.0
12375,mapping_type_static,lockedTokensOf,1,440,0.9170340342439849
12376,uint8,forceTransferEnable,1,248,0.6652635571535532
12377,uint64,lock90Days,2,-1,0.0
12378,uint64,date15Dec2018,1,1164,1.0
12379,uint64,unlock100Days,3,-1,0.0
12380,mapping_type_static,etherPledged,1,659,1.0
12381,mapping_type_static,etherSpentInRound,3,649,1.0
12382,mapping_type_static,isIgnorePaused,2,745,1.0
12383,address,externalContractAddress,3,-1,0.0
12384,address,executorAddress,6,25,1.0
12385,address,platformAddr,8,556,0.1940468885685339
12386,uint256,stakingMintRate,1,48,0.009603707968277263
12387,uint256,weiMin,3,569,0.7399917271995016
12388,uint256,playerBalance,3,600,1.0
12389,mapping_type_static,withdrawAfter,3,294,1.0
12390,uint256,closeAt,5,1082,0.9090229993460578
12391,array_type_dynamic,casinoGames,4,529,0.7164033947949544
12392,mapping_type_static,count,12,1072,0.835713259650662
12393,uint256,isStart,2,848,0.33232149714613407
12394,uint256,investorNum,4,923,1.0
12395,uint256,tokensPerContributor,2,372,1.0
12396,uint256,acceptableEthAmountInWei,2,530,0.8616242605777958
12397,uint256,contributionsMade,2,384,0.9316187854056079
12398,mapping_type_static,userFunds,1,-1,0.0
12399,bool,ALLOW_BETA,1,-1,0.0
12400,uint256,PHOENIX_POOL,1,-1,0.0
12401,uint256,EXPLOSION_DENOMINATOR,1,787,1.0
12402,uint256,PRICE_CUTOFF,1,1060,1.0
12403,uint256,LOWER_PRICE_RESET_PERCENTAGE,1,-1,0.0
12404,uint256,HIGHER_PRICE_RESET_PERCENTAGE,1,-1,0.0
12405,mapping_type_static,devFunds,1,-1,0.0
12406,uint256,BASE_PRICE,3,846,1.0
12407,mapping_type_static,percentages,7,815,0.7858573062030932
12408,uint256,richCriterion,1,874,1.0
12409,uint256,currentPercentage,2,-1,0.0
12410,user_define_contract,invest,1,446,0.8488579147482327
12411,address,recepient,3,674,0.19056479419929132
12412,uint256,min_payment,5,-1,0.0
12413,uint256,depositedTime,2,187,1.0
12414,mapping_type_static,withdrawalByPeriod,2,293,0.7390928977222817
12415,uint256,amountPerPeriod,2,-1,0.0
12416,uint256,depositedAmount,2,187,0.7709085002945554
12417,uint256,countTokensE18,1,506,1.0
12418,address,theOwner,3,809,1.0
12419,address,Holder,1,144,1.0
12420,address,ethBank,1,391,0.7659524542914715
12421,uint256,feeListing,1,1149,1.0
12422,uint256,amountToken,13,502,0.9689561776220907
12423,address,exchangeRegulatorWallet,4,-1,0.0
12424,address,cloneWalletAddress,3,-1,0.0
12425,address,theSender,1,903,1.0
12426,array_type_dynamic,arr,1,-1,0.0
12427,address,d,8,1204,0.8319760105233969
12428,address,Exchange,1,487,0.7649732995183536
12429,bool,sentTokensToFounders,2,-1,0.0
12430,uint256,foundersRewardTime,4,-1,0.0
12431,bool,sentTokensToBountyOwner,3,37,0.8045101740876646
12432,user_define_contract,cartaxiToken,2,712,1.0
12433,address,founder4,2,401,0.9911582364666022
12434,mapping_type_static,referralCodeOwners,3,-1,0.0
12435,mapping_type_static,clanRegistry,1,313,0.9904317791267516
12436,mapping_type_static,joinedClans,1,945,0.48087309713731524
12437,mapping_type_static,inviteeCount,6,30,0.6730567758310652
12438,mapping_type_static,miningBalanceOf,4,-1,0.0
12439,uint256,miningTotalDeposited,4,-1,0.0
12440,mapping_type_static,lastMiningBalanceUpdateTime,4,799,0.40118080143234464
12441,mapping_type_static,userClans,1,945,0.39977722087571815
12442,uint256,CurrentDayDeposited,4,187,0.9525704000970853
12443,uint256,isLocked,1,572,0.9515027521002856
12444,uint256,MAX_CASHOUT_PER_BLOCK,1,-1,0.0
12445,address,devTeam,7,790,1.0
12446,uint256,fund,1,460,0.6377277242711881
12447,user_define_contract,oracleRegistry,4,313,0.6634192733639561
12448,address,treasuryAddress,6,319,0.15187545229451122
12449,uint256,stakeMaximum,2,91,1.0
12450,uint256,stakeMinimum,2,91,0.5559423379770375
12451,uint256,percentageLower,2,-1,0.0
12452,uint256,percentageMiddle,2,815,0.6069447001188967
12453,uint256,percentageUpper,2,-1,0.0
12454,array_type_static,operator,1,827,0.06782450290301073
12455,mapping_type_static,operatorsRights,1,827,0.49994346436265047
12456,array_type_static,contractOwner,2,807,0.822843263238552
12457,mapping_type_static,ShareNumber,2,348,0.4516825193603174
12458,uint256,shareHoldersNumber,2,348,1.0
12459,array_type_dynamic,ShareHolderRegister,2,348,1.0
12460,mapping_type_static,checkServerAddress,2,-1,0.0
12461,uint256,buyBackAmount,1,724,0.6579718348657864
12462,mapping_type_static,saleOffersAmount,2,1088,0.9223913821042227
12463,mapping_type_static,saleOffersUnitPrice,2,-1,0.0
12464,mapping_type_static,saleOffersById,2,-1,0.0
12465,array_type_dynamic,ServerAddress,2,-1,0.0
12466,uint256,ServerAddressLength,2,-1,0.0
12467,uint256,buyBackPrice,3,724,1.0
12468,uint256,unitPriceETH,3,657,0.17436857258847258
12469,uint256,unitPriceUSD,3,-1,0.0
12470,uint256,saleOffersCounter,2,-1,0.0
12471,mapping_type_static,saleOffersByAddress,1,935,0.5429238990594779
12472,mapping_type_static,sellersOfferCounter,1,-1,0.0
12473,bytes32,description,1,1035,0.891886535060812
12474,uint256,newContractsLength,1,-1,0.0
12475,array_type_dynamic,newContracts,4,819,0.6734683703444355
12476,mapping_type_static,frozenAddress,10,246,1.0
12477,mapping_type_static,percentLockedAccount,5,475,0.26056984680566364
12478,mapping_type_static,percentLockAvailable,5,475,0.6530085145364469
12479,mapping_type_static,gameIds_,1,1075,1.0
12480,mapping_type_static,affiliateProfit_,1,14,1.0
12481,mapping_type_static,affiliateWithdrew_,1,14,0.9865347252831078
12482,mapping_type_static,playerAffiliate_,1,14,1.0
12483,mapping_type_static,playerIds_,1,1075,0.7923124395451044
12484,mapping_type_static,playerCount_,1,1053,0.7142677298409408
12485,uint256,gameCount_,1,-1,0.0
12486,mapping_type_static,players_,1,1062,1.0
12487,address,rnd,1,538,1.0
12488,uint256,percentDecimals,1,-1,0.0
12489,uint256,bonusDecimalPercentByPeriod,1,-1,0.0
12490,uint256,startDecimalPercent,1,-1,0.0
12491,uint256,maximalDecimalPercent,1,-1,0.0
12492,mapping_type_static,referralList,1,76,0.25290266859686833
12493,uint64,depositsCount,1,380,1.0
12494,mapping_type_static,investorsToDeposit,1,-1,0.0
12495,mapping_type_static,depositsByInvestor,1,-1,0.0
12496,mapping_type_static,masters,1,1015,0.43909587471166206
12497,mapping_type_static,kycers,1,250,0.8425542439161917
12498,uint256,presale_arbits_total,1,917,0.9313793818696444
12499,uint256,_presale_arbits_sold,1,917,1.0
12500,array_type_dynamic,participant_keys,1,987,1.0
12501,uint256,_sale_arbits_total,1,917,0.9485783465095565
12502,mapping_type_static,_sale_owner,1,809,0.9313248169614319
12503,uint256,_sale_arbits_per_ether,1,917,1.0
12504,uint256,presale_arbits_per_ether,1,917,1.0
12505,uint256,_contrib_arbits_min,1,-1,0.0
12506,uint256,_presale_iconiq_arbits_per_ether,1,917,1.0
12507,bool,iconiq_presale_open,1,-1,0.0
12508,uint256,_pre_kyc_iconiq_bonus_denominator,1,243,1.0
12509,bool,arbits_presale_open,1,917,1.0
12510,uint256,contrib_arbits_max,1,1116,0.4108852509702106
12511,uint256,pre_kyc_iconiq_bonus_numerator,1,243,1.0
12512,uint256,pre_kyc_bonus_numerator,1,243,1.0
12513,uint256,sale_arbits_sold,1,917,0.6180270332949239
12514,bool,arbits_sale_open,1,917,0.8471233013284397
12515,uint256,pre_kyc_bonus_denominator,1,243,1.0
12516,user_define_contract,db,18,-1,0.0
12517,uint8,onSaleFlag,4,126,0.20846591215015642
12518,uint256,tokenWeisPerEth,4,-1,0.0
12519,bool,useWhitelistFlag,4,-1,0.0
12520,mapping_type_static,frozenAwardedTokens,4,29,0.5680685075103019
12521,mapping_type_static,lastUnfrozenAwardedTimestamps,4,-1,0.0
12522,uint256,awardedUnfreezePeriodSeconds,4,140,1.0
12523,mapping_type_static,awardedTokens,4,583,0.9757045081913022
12524,uint256,percentUnfrozenAfterAwardedPerPeriod,4,-1,0.0
12525,mapping_type_static,awardedTimestamps,4,-1,0.0
12526,uint256,awardedInitialWaitSeconds,4,1126,1.0
12527,mapping_type_static,blockedAccounts,4,752,1.0
12528,mapping_type_static,saleAddrs,4,-1,0.0
12529,mapping_type_static,lastUnfrozenTimestamps,4,1146,0.7461765067874594
12530,uint256,buyUnfreezePeriodSeconds,4,140,1.0
12531,mapping_type_static,boughtTokens,5,486,0.4956252399633831
12532,uint256,percentUnfrozenAfterBuyPerPeriod,4,-1,0.0
12533,uint256,notAttributed,4,384,0.6305624924588968
12534,uint256,percentFrozenWhenBought,4,-1,0.0
12535,uint256,percentFrozenWhenAwarded,4,-1,0.0
12536,address,addressStub,2,1201,0.8806039117987099
12537,uint256,percentStubFund,2,394,0.20242812671710142
12538,uint256,percentProjectFund,2,-1,0.0
12539,address,stubF,2,1175,0.7731152116477819
12540,uint256,counterDeposits,2,380,1.0
12541,uint256,counterBeneficiaries,2,15,1.0
12542,mapping_type_static,showLastChange,7,-1,0.0
12543,uint256,calculationOfPayment,1,1038,1.0
12544,uint256,counterPercents,1,815,0.3873204698745736
12545,uint256,timeLastayment,1,-1,0.0
12546,mapping_type_static,whitelistUserGettedBloc,2,257,0.5151237948911551
12547,mapping_type_static,userLimitAmount,2,1076,0.13745635927594005
12548,uint256,RebackRate,2,724,0.3254413686955822
12549,mapping_type_static,whitelistUserGettedEthBack,2,257,0.5151237948911551
12550,address,blocToken,2,712,1.0
