index,data_type,data_name,count,label,probability
4747,uint256,SOCXSentToETH,2,729,1.0
4748,uint256,minContributeETH,3,387,0.1721594701480756
4749,uint256,ETHReceived,9,729,1.0
4750,address,multisigETH,11,856,0.7769490714399268
4751,uint8,presaleClosed,5,85,1.0
4752,array_type_dynamic,backersIndex,9,11,0.28700815754777254
4753,mapping_type_static,isAssociated,1,-1,0.0
4754,uint8,isPreICOClosed,1,95,1.0
4755,uint256,NTRYPerEther,1,731,0.5816702326127859
4756,uint256,remaingNTRY,1,796,0.6689486808727458
4757,uint256,RaisedFunds,1,607,1.0
4758,uint256,minimumFundingGoal,16,597,0.8614892003373232
4759,address,preICOBeneficiaryAddress,1,904,0.324961910019997
4760,mapping_type_static,mapAddressPass,14,1380,1.0
4761,mapping_type_static,isInBlockFilter,14,1309,1.0
4762,address,owner_wallet,7,924,1.0
4763,user_define_contract,lockup,12,184,1.0
4764,uint256,minStake,8,312,1.0
4765,uint256,minSet,1,790,1.0
4766,uint256,lottoIndex,5,529,0.15274359979078977
4767,uint256,LastTicketTime,5,299,0.5531674646835321
4768,uint256,EndClaimDate,1,419,0.5919776071098595
4769,uint256,StartClaimDate,1,419,0.9107719488892064
4770,user_define_contract,TokensContractAddress,1,205,1.0
4771,address,SoundcoinsAddress,2,-1,0.0
4772,mapping_type_static,chipBalanceOf,2,1405,1.0
4773,uint256,SDCCSupply,2,715,1.0
4774,uint256,MinableSupply,2,755,1.0
4775,uint256,AvailableSupply,2,755,0.7069449667238769
4776,uint256,HoldingsSupply,2,574,0.5835749473919373
4777,address,crowdsaleContractAddress,32,977,0.4554596384310812
4778,uint256,minRequire,1,790,0.9004352855498914
4779,mapping_type_static,tokenFallbackWhiteList,2,1203,1.0
4780,address,xrt,4,-1,0.0
4781,address,ambix,4,-1,0.0
4782,mapping_type_static,gasUtilizing,7,1258,0.3542919651095854
4783,uint256,totalGasUtilizing,7,404,0.47922838959614855
4784,user_define_contract,auction,18,236,1.0
4785,user_define_contract,xrt,24,258,1.0
4786,mapping_type_static,productLimits,38,1257,0.2614797267283411
4787,mapping_type_static,productPrices,40,1384,0.8090974506666561
4788,uint256,tokenAssigned,2,-1,0.0
4789,mapping_type_static,Name,3,1352,1.0
4790,uint256,RemainingSupply,10,756,0.4189400021685428
4791,mapping_type_static,BalanceInEth,3,1241,1.0
4792,bool,punterWaiting,1,1128,0.5555809821941333
4793,uint256,puntAmount,1,-1,0.0
4794,address,punterAddress,1,-1,0.0
4795,user_define_contract,transferManagerContract,1,207,1.0
4796,address,oscarGuindzbergAddress,2,989,0.9957393025666724
4797,address,coinfabrikAddress,2,895,1.0
4798,uint256,transactions,2,774,0.88351168124907
4799,bool,start,3,1155,1.0
4800,uint256,frozenPauseTime,1,712,0.18826000228251186
4801,mapping_type_static,frozenList,2,1196,0.7059301344852379
4802,uint256,burnPausedTime,1,-1,0.0
4803,address,canBurnAddress,1,910,0.5928912363779839
4804,uint256,presaleBurnPaused,1,703,1.0
4805,mapping_type_static,boughtAmountOf,7,1427,0.96333239689266
4806,uint256,minimumGoal,5,629,1.0
4807,uint256,presaleTransfersPaused,1,703,1.0
4808,mapping_type_static,BonusByAddressAndIndex,1,1373,0.3089112216504005
4809,array_type_dynamic,numBonuses,1,32,0.37892585702327525
4810,mapping_type_static,strongHands,11,1288,0.9287673043164784
4811,uint256,unspent_supply,24,755,0.564794876861787
4812,uint256,timeOfLastIncrease,27,-1,0.0
4813,uint256,timeOfLastHalving,27,677,0.19006393020866674
4814,uint256,spendable_supply,24,-1,0.0
4815,uint256,circulating_supply,27,-1,0.0
4816,uint256,reward,83,504,1.0
4817,uint256,maxBet,20,347,1.0
4818,uint256,lastInvestorsProfitDay,1,574,0.9298114454648524
4819,uint256,lastInvestorsProfit,1,574,1.0
4820,uint256,investorsFee,1,574,0.7292342212696343
4821,uint256,nextInvestorsProfitSum,1,574,0.987152781649154
4822,uint256,lastInvestorsProfitSum,1,574,1.0
4823,array_type_dynamic,allPolls,3,44,0.5245028397517525
4824,uint256,toBeDistributed,4,700,0.9464163043875596
4825,address,jokerAddress,4,989,1.0
4826,address,knightAddress,4,989,1.0
4827,address,paladinAddress,4,989,1.0
4828,uint8,proposalInProgress,4,104,1.0
4829,user_define_contract,exchangeAddress,5,204,0.65169148267109
4830,mapping_type_static,exclude,22,1382,0.1856007712314768
4831,bool,lockFlag,28,-1,0.0
4832,user_define_contract,nftAddress,1,190,1.0
4833,bool,enforceAddressMatch,7,1121,0.13605659643700274
4834,mapping_type_static,unClaimedToken,2,1225,0.7029091976397308
4835,uint256,lockStartTime,18,705,1.0
4836,mapping_type_static,contributedToken,2,1244,0.9220392489062272
4837,array_type_dynamic,tokenToReward,2,-1,0.0
4838,mapping_type_static,collected,11,1422,0.5870199823932895
4839,user_define_contract,atmToken,2,211,1.0
4840,user_define_contract,contribution,33,-1,0.0
4841,uint8,status,88,112,0.720447948911397
4842,mapping_type_static,AllowAmount,3,1392,1.0
4843,mapping_type_static,addressLocked,25,1277,1.0
4844,mapping_type_static,balanceOfLocked,49,1282,0.17838921362948051
4845,address,deadContractAddress,1,937,0.5425619419834564
4846,mapping_type_static,isWhite,2,1237,1.0
4847,address,saleAgent2,1,1001,0.42776558689605904
4848,uint256,tokensToSale,2,497,0.8186377303195729
4849,uint256,minTokensToSale,2,363,0.5916975592815408
4850,uint256,attackhill,1,-1,0.0
4851,mapping_type_static,Redeemable,1,1349,1.0
4852,uint256,ethforp3dbuy,1,729,1.0
4853,uint8,divsforall,1,113,0.7803521845484319
4854,uint256,nextmarketoffer,1,-1,0.0
4855,uint256,nextroundtotalsupplyGOTCH,1,749,0.5753968860071308
4856,uint256,nextroundsolsforhire,1,749,0.5532520565785857
4857,uint256,nextroundsoldierreplenishrate,1,749,0.5191979965953132
4858,uint256,nextroundblocksbeforenewpay,1,-1,0.0
4859,mapping_type_static,unlockSdc,2,-1,0.0
4860,uint256,totalAllocation,20,-1,0.0
4861,mapping_type_static,stageSettings,6,1223,1.0
4862,mapping_type_static,timeLockDurations,6,1290,1.0
4863,mapping_type_static,releasedAmounts,6,1193,0.8977008323659809
4864,uint256,teamAllocation,8,-1,0.0
4865,uint256,teamStageSetting,6,305,0.9727196857384899
4866,uint256,teamTimeLock,51,625,1.0
4867,array_type_static,withdrawalAddress,10,-1,0.0
4868,uint256,initialTokensBalance,14,491,0.5775192955101821
4869,user_define_contract,dreamToken,14,211,1.0
4870,uint256,vestingStartUnixTimestamp,5,281,0.19693897266628016
4871,mapping_type_static,withdrawAmounts,2,1221,0.5709157199538506
4872,address,sponsor,9,968,1.0
4873,uint256,tokenTotal,12,511,0.7465034187052102
4874,uint256,totalCommonWithdrawSupply,9,399,0.8966959021184127
4875,uint256,totalTokenVested,3,329,0.9518354452302733
4876,mapping_type_static,lockedTokens,1,1220,1.0
4877,uint256,burned,73,313,0.7728368740222794
4878,address,investor,44,862,1.0
4879,uint256,AllGiftTemplateIds,3,-1,0.0
4880,mapping_type_static,ownerToBalance,5,1413,0.9499335292531536
4881,uint256,weiAmount,3,590,1.0
4882,mapping_type_static,issuers,5,1391,0.3683524120872148
4883,address,maintainer,7,1025,0.8594570058370604
4884,mapping_type_static,participantContribution,3,1423,1.0
4885,mapping_type_static,addToWhitelist,8,1240,1.0
4886,uint256,tokenPriceWei,15,371,0.7141981776770373
4887,uint256,allowedGasPrice,1,-1,0.0
4888,uint256,saleContributions,4,-1,0.0
4889,uint256,CIR_SUPPLY,1,755,1.0
4890,uint256,phased,1,532,0.9531881820619216
4891,mapping_type_static,addressToReceiverToAllowedSprite,2,1348,1.0
4892,uint256,priceDivider,3,289,0.41955137839599543
4893,uint256,priceMultiplier,3,454,1.0
4894,uint256,charityCut,3,473,0.22368609695720876
4895,uint256,featurePrice,3,837,1.0
4896,array_type_dynamic,lookupAllSprites,3,26,1.0
4897,mapping_type_dynamic,usersSpriteOwningHistory,2,169,0.7681567851464904
4898,uint256,etherForOwner,3,-1,0.0
4899,uint256,etherForCharity,3,473,0.18925264376274062
4900,uint256,totalBuys,3,830,0.6613623879104586
4901,uint256,totalFeatures,3,796,1.0
4902,array_type_dynamic,featuredSpritesLength,3,24,0.8221887828982193
4903,mapping_type_static,funderBalance,3,-1,0.0
4904,uint256,gameNum,3,610,0.8662700457527994
4905,mapping_type_static,lastGame,3,1303,0.6157668337586837
4906,mapping_type_static,referrer,10,1188,1.0
4907,uint256,amountSellForOneEth,3,729,0.9043398854896828
4908,uint256,forthWeekMainICOBonusEstimate,3,294,1.0
4909,uint256,priceOfToken,23,460,0.9488149626859644
4910,uint256,firstWeekMainICOBonusEstimate,3,294,1.0
4911,uint256,secondWeekPreICOBonusEstimate,3,294,1.0
4912,uint256,thirdWeekMainICOBonusEstimate,3,294,0.9592695345601449
4913,uint256,secondWeekMainICOBonusEstimate,3,294,1.0
4914,uint256,firstWeekPreICOBonusEstimate,3,294,1.0
4915,uint256,firstWeekPreICOBonusRate,3,294,0.9178632162984716
4916,uint256,priceStalePeriod,2,659,0.8544139118372912
4917,uint256,lastPriceUpdateTime,3,839,1.0
4918,uint256,usdToEthPrice,2,741,0.8227616464771579
4919,uint256,usdToHavPrice,2,730,1.0
4920,uint8,selfDestructInitiated,8,141,1.0
4921,uint256,initiationTime,9,770,1.0
4922,user_define_contract,nomin,3,261,0.6803733121048295
4923,uint256,lastPauseTime,4,712,0.3205768663021429
4924,user_define_contract,havven,3,-1,0.0
4925,address,selfDestructBeneficiary,10,845,0.8292508492333132
4926,mapping_type_static,badgeBalanceOf,1,1405,1.0
4927,address,CEOAddress,7,1014,0.6920592601619351
4928,address,CFOAddress,4,1014,1.0
4929,uint256,_badgeTotalSupply,1,-1,0.0
4930,bool,approve_fixed,13,1143,1.0
4931,address,projectWallet,13,-1,0.0
4932,uint256,tgrStartBlock,1,-1,0.0
4933,uint256,tgrStageBlockLeft,1,298,0.046613674182840854
4934,uint256,totalInvSupply,7,756,0.48594181377505113
4935,mapping_type_static,invBalances,7,1405,1.0
4936,uint256,tgrNumber,1,298,0.277900195439583
4937,uint256,tgrAmountCollected,1,298,0.09863576938017159
4938,uint256,tgrContributedAmount,1,298,0.18646842387509954
4939,address,whitelist,26,846,1.0
4940,uint256,tgrSettingsAmount,1,298,0.8633035993704701
4941,uint256,tgrSettingsMinimalContribution,1,298,0.7579695839052868
4942,uint256,tgrSettingsPartContributor,1,298,1.0
4943,uint256,tgrSettingsPartProject,1,298,0.9358096212210638
4944,uint256,tgrSettingsPartFounders,1,298,0.11211695722369419
4945,uint256,tgrSettingsPartContributorIncreasePerStage,1,298,0.4883084394728503
4946,uint256,tgrSettingsMaxStages,1,298,0.26248466223369094
4947,uint8,allRewPaid,1,-1,0.0
4948,array_type_dynamic,addressesLength,1,-1,0.0
4949,mapping_type_static,awaitingRew,1,1334,0.22361709347604647
4950,mapping_type_static,isAddress,1,1374,1.0
4951,uint256,newReward,1,504,1.0
4952,uint256,totalRewards,2,504,1.0
4953,uint256,itemCount,3,834,0.4144143022621929
4954,mapping_type_static,voted,21,1228,1.0
4955,array_type_dynamic,voters,20,44,1.0
4956,address,exchange,61,992,1.0
4957,uint256,transferableStartTime,21,367,0.7050415304446782
4958,address,tokenSaleContract,34,995,0.6220072978972226
4959,address,bountyWallet,41,854,0.8294455941788683
4960,user_define_contract,dt,6,259,1.0
4961,uint256,Phase,4,532,1.0
4962,mapping_type_static,ethBalances,10,1241,0.7822877292602728
4963,mapping_type_static,elpBalances,2,1241,0.37500310601643394
4964,uint256,usdRaised,16,726,0.8049754451439028
4965,bool,withdrawalEnabled,2,1082,0.6262311775505502
4966,mapping_type_dynamic,_address,1,173,0.9347948668497892
4967,array_type_dynamic,myAddresses,36,80,0.818513359840779
4968,address,jackpot,15,881,0.982725842683383
4969,address,finance,11,-1,0.0
4970,address,shareContract,5,1023,0.864147668848458
4971,uint256,_price_token_ICO4,1,423,1.0
4972,uint256,_price_token_ICO3,1,423,1.0
4973,uint256,_price_token_ICO2,3,423,1.0
4974,uint256,_price_token_ICO1,3,423,1.0
4975,uint256,_price_token_PRE,3,388,0.6039914676191837
4976,uint256,lockedUntil,14,-1,0.0
4977,bool,allFundsCanBeUnlocked,2,-1,0.0
4978,uint256,lastLockingTime,2,698,0.9574949544118222
4979,uint256,nodePrice,1,837,0.5975734048456179
4980,mapping_type_static,validLockingAmountToPeriod,1,1291,0.702363701783652
4981,uint256,totalTokensForSale,14,489,1.0
4982,uint8,currentStage,24,102,1.0
4983,uint8,totalStages,1,102,1.0
4984,user_define_contract,mintableToken,2,-1,0.0
4985,uint256,minBuy,11,792,0.778327493043487
4986,address,contractWallet,8,-1,0.0
4987,uint256,luckyNumberOfAddress,4,487,1.0
4988,mapping_type_dynamic,name,3,177,1.0
4989,address,defaultResolver,3,880,1.0
4990,user_define_contract,tokenPriceProvider,1,211,0.8803643560816762
4991,mapping_type_static,releaseTimeOf,6,1193,1.0
4992,uint256,approve,1,-1,0.0
4993,bool,canMint,4,1062,1.0
4994,uint256,nextMintPossibleDate,1,421,0.6790861115666733
4995,address,distributor,30,-1,0.0
4996,address,allowed,17,948,0.8793942202383702
4997,bool,fundingPaused,1,1116,1.0
4998,uint256,softEndDate,1,772,0.7866711894282956
4999,bool,maxUsdFundingReached,1,1116,0.4519866416582292
5000,uint256,totalUsdFunding,1,600,1.0
5001,uint8,mintingCompleted,1,83,1.0
5002,uint256,usdPerHundredEth,1,741,0.6321450585346104
5003,uint256,ethersContributed,1,731,0.8054497207891683
5004,user_define_contract,data,48,214,0.4818384819839896
5005,user_define_contract,reserve,17,-1,0.0
5006,user_define_contract,impl,6,-1,0.0
5007,string,registryInfo,1,1451,0.8334956589887422
5008,string,ownerName,1,1450,0.9323096484383481
5009,mapping_type_static,signerSet,14,1185,1.0
5010,address,primary,85,1025,1.0
5011,uint256,requestCount,20,803,1.0
5012,address,custodian,98,-1,0.0
5013,mapping_type_static,custodianChangeReqs,69,1398,0.23000348584656397
5014,mapping_type_static,implChangeReqs,46,1342,1.0
5015,user_define_contract,erc20Impl,32,222,0.668511057382086
5016,uint256,lockRequestCount,89,672,1.0
5017,address,erc20Impl,23,859,1.0
5018,address,erc20Proxy,25,851,1.0
5019,address,sweeper,30,1012,0.7563291367777534
5020,mapping_type_static,sweptSet,20,-1,0.0
5021,user_define_contract,erc20Store,28,222,1.0
5022,address,limitedPrinter,8,948,0.6560329948596527
5023,uint256,totalSupplyCeiling,11,-1,0.0
5024,mapping_type_static,pendingRaiseMap,11,1381,0.42631944791120896
5025,uint256,tokenBalance,29,-1,0.0
5026,uint256,offChainTokens,2,513,1.0
5027,uint256,minimumSpend,2,530,1.0
5028,mapping_type_static,RegistrationStatus,4,1276,0.9373716561166775
5029,uint8,listActive,1,115,1.0
5030,mapping_type_static,isAuthorisedMaker,4,1387,0.19996972034633242
5031,address,batFundDeposit,200,908,0.9104980937037463
5032,user_define_contract,BAT,7,-1,0.0
5033,array_type_dynamic,implementation,41,54,1.0
5034,mapping_type_static,addressPicks,1,1374,0.6382819988905969
5035,mapping_type_dynamic,pickPot,1,-1,0.0
5036,mapping_type_static,vestedTokens,15,1176,1.0
5037,uint256,totalVesting,28,281,1.0
5038,mapping_type_static,isLock,25,1311,0.9536314043718419
5039,uint256,VOTING_START_BLOCKNR,21,-1,0.0
5040,uint256,votingEndsInHHMM,14,411,0.9702048749123097
5041,mapping_type_static,votedPerCent,16,1228,0.6981629840098352
5042,bool,safeMode,11,1145,1.0
5043,mapping_type_static,suspendedAccount,3,1394,0.47248606315651753
5044,address,tokenAssignmentControl,12,996,0.9064109720220721
5045,address,stateControl,17,1030,1.0
5046,address,withdrawControl,13,913,0.3327768555156977
5047,mapping_type_static,ethPossibleRefunds,5,1199,0.8214808112307483
5048,address,whitelistControl,15,846,0.8597113980117274
5049,address,reserves,5,879,1.0
5050,uint256,ETH_QCO,2,729,1.0
5051,uint256,CurrentBonusFactor,2,450,0.7375604155086187
5052,uint256,pauseOffset,1,712,1.0
5053,uint256,NextCutoffTime,1,744,0.5151084709831599
5054,uint256,pauseLastStart,1,712,0.7347818268702443
5055,address,controller1,13,960,0.41614984454937026
5056,address,controller2,13,960,0.8311757433700224
5057,bool,status,31,1157,1.0
5058,uint256,maxSell,2,780,1.0
5059,address,companyBeneficiary,11,845,0.466784319412976
5060,uint256,companyPercentage,10,-1,0.0
5061,mapping_type_static,isValidPartner,3,1364,0.5023145060283895
5062,address,contractCreator,3,-1,0.0
5063,mapping_type_static,departmentInfo,1,1398,0.5952993067431577
5064,mapping_type_static,departmentCodeInfo,1,1401,1.0
5065,bool,burningEnabled,1,1070,0.6167828028253168
5066,mapping_type_static,adminId,1,1398,1.0
5067,mapping_type_static,PlayerIdByAddress,1,-1,0.0
5068,mapping_type_static,GameIdByAddress,1,-1,0.0
5069,array_type_dynamic,GameAddressById,1,79,0.7283882947177309
5070,mapping_type_static,scaledDividendCreditedTo,15,1171,0.324140453766862
5071,uint256,scaledDividendPerToken,15,289,0.8294534838166271
5072,mapping_type_static,scaledDividendBalances,3,1171,0.518697919519264
5073,uint256,scaling,16,547,0.9968760647420599
5074,uint256,scaledRemainder,16,547,0.3537636596622426
5075,uint256,outterlockStartTime,1,705,1.0
5076,uint256,canPlatformFundingWithdraw,1,-1,0.0
5077,uint256,platformFundingSupply,1,-1,0.0
5078,uint256,innerlockStartTime,1,705,1.0
5079,uint256,platformFundingPerEpoch,1,-1,0.0
5080,uint256,teamKeepingSupply,1,581,1.0
5081,uint256,teamKeepingPerEpoch,1,323,0.014720329725352319
5082,address,proxyOwner,19,851,1.0
5083,address,pendingProxyOwner,14,851,0.5028861115728696
5084,uint256,tip_total,5,-1,0.0
5085,uint256,maxgame,4,608,0.5194255845635003
5086,uint256,expireTimeLimit,4,324,1.0
5087,mapping_type_static,gameidsOf,4,-1,0.0
5088,mapping_type_static,ratingOf,1,1323,0.8923128849854421
5089,uint256,crowdsaleTokenPriceDenominator,1,-1,0.0
5090,uint256,crowdsaleTokenPriceNumerator,1,-1,0.0
5091,uint256,maxGasPrice,35,391,1.0
5092,uint256,maxTxValue,1,588,1.0
5093,uint256,calcReward,2,508,0.17285533280847107
5094,uint256,roundStartTime,1,688,1.0
5095,mapping_type_static,creators,6,1425,1.0
5096,uint256,timestep,4,816,0.6097868301525645
5097,mapping_type_static,lastClaimed,4,1273,1.0
5098,uint256,dayStartTime,4,-1,0.0
5099,uint256,claimedToday,4,650,1.0
5100,uint256,claimedYesterday,4,650,0.9507328766217237
5101,uint256,dailyDistribution,4,526,1.0
5102,user_define_contract,ethVerify,7,223,1.0
5103,uint8,donationClosed,1,-1,0.0
5104,mapping_type_static,myDonation,1,1284,1.0
5105,string,description,42,1447,1.0
5106,uint256,minInvestmentValue,8,585,0.6571600976150805
5107,user_define_contract,minterContract,8,-1,0.0
5108,user_define_contract,dao,10,-1,0.0
5109,uint256,minReq,57,790,1.0
5110,uint8,checksOn,4,134,0.8346633698892897
5111,mapping_type_static,addressLocks,3,1277,0.1752687910717916
5112,uint256,gasAmount,10,-1,0.0
5113,uint256,totalEthReleased,5,729,1.0
5114,mapping_type_static,ethReleased,5,1247,1.0
5115,mapping_type_static,isTokenTracked,5,1244,1.0
5116,array_type_dynamic,trackedTokens,5,50,0.9543870183190234
5117,mapping_type_static,totalTokensReleased,5,1233,0.5713961430770179
5118,mapping_type_static,tokensReleased,5,1244,1.0
5119,array_type_dynamic,memberIndex,3,64,1.0
5120,mapping_type_static,founders,14,1416,1.0
5121,address,roleAdminAddress,4,1027,0.14085515653934583
5122,bool,isBetLocked,4,1086,0.8986839896622698
5123,uint256,TicketPrice,10,299,1.0
5124,bool,isBetClosed,4,1086,0.8704503120256072
5125,string,BetTitle,4,1450,0.7322727563476142
5126,address,novaContractAddress,2,937,1.0
5127,uint256,totalEthAmount,1,729,1.0
5128,bool,isLeftTokenIssued,1,1093,1.0
5129,array_type_static,bonusPercents,1,-1,0.0
5130,uint256,tokenIssueIndex,1,529,0.23116772874112632
5131,mapping_type_static,numPayments,5,1261,0.2794357077145225
5132,mapping_type_static,freezeList,9,1196,1.0
5133,address,receiver,80,961,1.0
5134,uint256,mintTimes,3,421,0.7925437460727378
5135,bool,_Release,10,1080,1.0
5136,uint8,transferFeeMode,3,129,1.0
5137,uint256,TransactionFee,3,840,0.49750632184823534
5138,address,proxy,150,851,0.5647818969572759
5139,mapping_type_static,friends,2,1417,1.0
5140,mapping_type_static,received,3,1378,1.0
5141,mapping_type_static,sent,5,1378,1.0
5142,uint8,lockSupply,6,98,0.6582501431089985
5143,mapping_type_static,transferAgents,99,1246,0.3220425121176334
5144,address,wwamICOcontractAddress,3,904,0.687868886802101
5145,user_define_contract,pricingStrategyAddress,3,243,1.0
5146,array_type_dynamic,addressOfBountyMembers,58,3,1.0
5147,bool,SalePaused,2,1164,1.0
5148,uint256,StatsSold,5,830,0.7277797576295686
5149,uint256,StatsTotal,5,-1,0.0
5150,uint256,StatsEthereumRaised,5,-1,0.0
5151,bool,TransferAllowed,13,1108,1.0
5152,mapping_type_static,allowedTransfer,6,1246,0.5995072548033573
5153,uint256,StatsMinted,5,432,1.0
5154,user_define_contract,delegateContract,3,-1,0.0
5155,uint256,currentBonus,23,450,0.9077561287969709
5156,mapping_type_static,specialBonus,4,1200,1.0
5157,uint256,version,86,708,0.8519836747777053
5158,mapping_type_static,verifyOptionPoolMembers,4,1416,0.9984626301697825
5159,uint256,optionPoolMembersUnlockTime,1,624,0.1248717264180357
5160,uint256,TotalCap,2,457,0.5947506286028232
5161,uint256,investorsTokens,1,-1,0.0
5162,mapping_type_static,lockedTokens_6,1,1220,0.7522580561441017
5163,uint256,reserveTokens,6,477,1.0
5164,mapping_type_static,lockedTokens_12,1,1220,0.26734249728961546
5165,mapping_type_static,lockedTokens_3,1,1220,0.18145487777937094
5166,uint256,bonusTokens,4,328,0.44601291185240555
5167,uint256,saleTokens,3,-1,0.0
5168,uint256,round1Sold,1,688,1.0
5169,uint256,round1Cap,1,-1,0.0
